,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
107,3,23 : 40_tanh : 2_tanh,53,150,0.33003300330033,0.4,0.9,1e-08,0.0001,0.4166059402144544,0.7826666666666666,test
108,3,23 : 40_tanh : 2_tanh,54,150,0.3289473684210526,0.4,0.9,1e-08,0.0001,0.43747712351665435,0.7782592592592592,train
109,3,23 : 40_tanh : 2_tanh,54,150,0.3289473684210526,0.4,0.9,1e-08,0.0001,0.4289214500417994,0.783,test
110,3,23 : 40_tanh : 2_tanh,55,150,0.32786885245901637,0.4,0.9,1e-08,0.0001,0.4205519877248929,0.7785185185185185,train
111,3,23 : 40_tanh : 2_tanh,55,150,0.32786885245901637,0.4,0.9,1e-08,0.0001,0.41403061691289356,0.783,test
112,3,23 : 40_tanh : 2_tanh,56,150,0.326797385620915,0.4,0.9,1e-08,0.0001,0.41938205289756214,0.7785555555555556,train
113,3,23 : 40_tanh : 2_tanh,56,150,0.326797385620915,0.4,0.9,1e-08,0.0001,0.41295604419458054,0.783,test
114,3,23 : 40_tanh : 2_tanh,57,150,0.3257328990228013,0.4,0.9,1e-08,0.0001,0.4292092563846169,0.7794444444444445,train
115,3,23 : 40_tanh : 2_tanh,57,150,0.3257328990228013,0.4,0.9,1e-08,0.0001,0.424503867089648,0.784,test
116,3,23 : 40_tanh : 2_tanh,58,150,0.3246753246753246,0.4,0.9,1e-08,0.0001,,0.7782962962962963,train
117,3,23 : 40_tanh : 2_tanh,58,150,0.3246753246753246,0.4,0.9,1e-08,0.0001,,0.7833333333333333,test
118,3,23 : 40_tanh : 2_tanh,59,150,0.32362459546925565,0.4,0.9,1e-08,0.0001,,0.7782962962962963,train
119,3,23 : 40_tanh : 2_tanh,59,150,0.32362459546925565,0.4,0.9,1e-08,0.0001,,0.7833333333333333,test
120,3,23 : 40_tanh : 2_tanh,60,150,0.32258064516129026,0.4,0.9,1e-08,0.0001,,0.7782962962962963,train
121,3,23 : 40_tanh : 2_tanh,60,150,0.32258064516129026,0.4,0.9,1e-08,0.0001,,0.7833333333333333,test
122,3,23 : 40_tanh : 2_tanh,61,150,0.32154340836012857,0.4,0.9,1e-08,0.0001,,0.7782962962962963,train
123,3,23 : 40_tanh : 2_tanh,61,150,0.32154340836012857,0.4,0.9,1e-08,0.0001,,0.7833333333333333,test
124,3,23 : 40_tanh : 2_tanh,62,150,0.3205128205128205,0.4,0.9,1e-08,0.0001,,0.7782962962962963,train
125,3,23 : 40_tanh : 2_tanh,62,150,0.3205128205128205,0.4,0.9,1e-08,0.0001,,0.7833333333333333,test
0,3,23 : 40_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5036312194800263,0.7782962962962963,train
1,3,23 : 40_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.49966096261174264,0.7833333333333333,test
2,3,23 : 40_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.4999441648283255,0.7782962962962963,train
3,3,23 : 40_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.4953673447295619,0.7833333333333333,test
4,3,23 : 40_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5072068582557844,0.7782962962962963,train
5,3,23 : 40_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.501147220553892,0.7833333333333333,test
6,3,23 : 40_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.4984675845318764,0.7782962962962963,train
7,3,23 : 40_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.4937106831797125,0.7833333333333333,test
8,3,23 : 40_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5080496818250548,0.7782962962962963,train
9,3,23 : 40_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5019395761282016,0.7833333333333333,test
10,3,23 : 40_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.4951975896996285,0.7782962962962963,train
11,3,23 : 40_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.49092329895599335,0.7833333333333333,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.49393522472332374,0.7784444444444445,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.49047481328179765,0.7833333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5258249300096804,0.7782962962962963,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5198590644047497,0.7833333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5153430532218534,0.7780370370370371,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5103713287907535,0.7833333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5102355298610883,0.7782592592592592,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5036135553302337,0.7833333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5103169404731447,0.7782962962962963,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5026657004970719,0.7833333333333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5053353237348632,0.7781111111111111,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.4990523224742361,0.7833333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5130460368640776,0.7782962962962963,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5043461174620117,0.7833333333333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5281443669816008,0.7782962962962963,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5182433052058087,0.7833333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5277624682573514,0.7782962962962963,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5210621267694747,0.7833333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5279856077609137,0.7782962962962963,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5214570027515533,0.7833333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5303666513916815,0.7782962962962963,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5242913688153138,0.7833333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5264159307283838,0.7782962962962963,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5190064936356229,0.7833333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5267644777564854,0.7782962962962963,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5191641361778458,0.7833333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5260605123844697,0.7782962962962963,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5185933489688365,0.7833333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.52528346800232,0.7782962962962963,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5181926056385456,0.7833333333333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5292163721938182,0.7782962962962963,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5215432681394387,0.7833333333333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5242282762745873,0.7782962962962963,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5174890447117586,0.7833333333333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5211596218252225,0.7782962962962963,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.515082418159945,0.7833333333333333,test
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5220249437284058,0.7782962962962963,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5145478102423117,0.7833333333333333,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5222826248742136,0.7782962962962963,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5145187847875478,0.7833333333333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5138962101409946,0.7782962962962963,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5078574209845278,0.7833333333333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.512589759687841,0.7782962962962963,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5068233850628698,0.7833333333333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5187209415820841,0.7782962962962963,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5119594054629116,0.7833333333333333,test
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5161800387401614,0.7782962962962963,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5097507556300447,0.7833333333333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.514452266086248,0.7782962962962963,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5083611532864472,0.7833333333333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5129420981922379,0.7782962962962963,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5058716116283117,0.7833333333333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5094787675116246,0.7782962962962963,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5030895985113332,0.7833333333333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5094828117649002,0.7782962962962963,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5022428789105562,0.7833333333333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5054745744264039,0.7782962962962963,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.49870309465063356,0.7833333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5326468849051842,0.7782962962962963,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5246773268164914,0.7833333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5714136346018057,0.7782962962962963,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5605513076507748,0.7833333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5154539889254923,0.7782962962962963,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5091569965637701,0.7833333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5159356890447171,0.7782962962962963,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5087764124271728,0.7833333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5132163357116494,0.7782962962962963,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5064558462115775,0.7833333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5137102368630528,0.7782962962962963,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5063700091137902,0.7833333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.525475686949157,0.7782962962962963,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5167412155276971,0.7833333333333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5282190953407806,0.7782962962962963,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,150,0.4,0.4,0.9,1e-08,0.0001,0.5208524420937704,0.7833333333333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.523966082208986,0.7782962962962963,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,150,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5169658272106793,0.7833333333333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5213845611144142,0.7782962962962963,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,150,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5144722842451587,0.7833333333333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.523452177244064,0.7782962962962963,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,150,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5158272860683094,0.7833333333333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5193140711105094,0.7782962962962963,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,150,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5140077815780449,0.7833333333333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5156777907297792,0.7782962962962963,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,150,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5101275835748417,0.7833333333333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.514150154169039,0.7782962962962963,train
13,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,150,0.390625,0.4,0.9,1e-08,0.0001,0.5068916291438224,0.7833333333333333,test
0,3,23 : 40_tanh : 2_tanh,0,200,0.4,0.4,0.9,1e-08,0.0001,0.5593267537588057,0.769962962962963,train
1,3,23 : 40_tanh : 2_tanh,0,200,0.4,0.4,0.9,1e-08,0.0001,0.5494394872044026,0.7746666666666666,test
2,3,23 : 40_tanh : 2_tanh,1,200,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5358423945814079,0.7698148148148148,train
3,3,23 : 40_tanh : 2_tanh,1,200,0.39840637450199207,0.4,0.9,1e-08,0.0001,0.5285014659312927,0.774,test
4,3,23 : 40_tanh : 2_tanh,2,200,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5260015089896086,0.7713703703703704,train
5,3,23 : 40_tanh : 2_tanh,2,200,0.39682539682539686,0.4,0.9,1e-08,0.0001,0.5199455620656082,0.7756666666666666,test
6,3,23 : 40_tanh : 2_tanh,3,200,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.5185063917355985,0.7738148148148148,train
7,3,23 : 40_tanh : 2_tanh,3,200,0.3952569169960474,0.4,0.9,1e-08,0.0001,0.511343345662092,0.777,test
8,3,23 : 40_tanh : 2_tanh,4,200,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5138489474125967,0.7742592592592593,train
9,3,23 : 40_tanh : 2_tanh,4,200,0.3937007874015748,0.4,0.9,1e-08,0.0001,0.5071596589966046,0.777,test
10,3,23 : 40_tanh : 2_tanh,5,200,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.5014894215250111,0.7755925925925926,train
11,3,23 : 40_tanh : 2_tanh,5,200,0.39215686274509803,0.4,0.9,1e-08,0.0001,0.49578299909446244,0.7793333333333333,test
12,3,23 : 40_tanh : 2_tanh,6,200,0.390625,0.4,0.9,1e-08,0.0001,0.4998380304761172,0.7755555555555556,train
13,3,23 : 40_tanh : 2_tanh,6,200,0.390625,0.4,0.9,1e-08,0.0001,0.49451141126088294,0.7783333333333333,test
14,3,23 : 40_tanh : 2_tanh,7,200,0.38910505836575876,0.4,0.9,1e-08,0.0001,0.4945862764326944,0.7763703703703704,train
15,3,23 : 40_tanh : 2_tanh,7,200,0.38910505836575876,0.4,0.9,1e-08,0.0001,0.48958984385517396,0.7806666666666666,test
16,3,23 : 40_tanh : 2_tanh,8,200,0.3875968992248062,0.4,0.9,1e-08,0.0001,0.4956424401404035,0.777,train
17,3,23 : 40_tanh : 2_tanh,8,200,0.3875968992248062,0.4,0.9,1e-08,0.0001,0.49029053704696,0.781,test
18,3,23 : 40_tanh : 2_tanh,9,200,0.3861003861003861,0.4,0.9,1e-08,0.0001,0.4907848813915509,0.7777777777777778,train
19,3,23 : 40_tanh : 2_tanh,9,200,0.3861003861003861,0.4,0.9,1e-08,0.0001,0.48727764017899405,0.7833333333333333,test
20,3,23 : 40_tanh : 2_tanh,10,200,0.38461538461538464,0.4,0.9,1e-08,0.0001,0.48582724088657375,0.7777037037037037,train
21,3,23 : 40_tanh : 2_tanh,10,200,0.38461538461538464,0.4,0.9,1e-08,0.0001,0.48192987849091934,0.7826666666666666,test
22,3,23 : 40_tanh : 2_tanh,11,200,0.3831417624521073,0.4,0.9,1e-08,0.0001,0.4848393004700876,0.7792222222222223,train
23,3,23 : 40_tanh : 2_tanh,11,200,0.3831417624521073,0.4,0.9,1e-08,0.0001,0.48170904627687616,0.784,test
24,3,23 : 40_tanh : 2_tanh,12,200,0.3816793893129771,0.4,0.9,1e-08,0.0001,0.4806203531821208,0.7785555555555556,train
25,3,23 : 40_tanh : 2_tanh,12,200,0.3816793893129771,0.4,0.9,1e-08,0.0001,0.47754710169644676,0.7836666666666666,test
26,3,23 : 40_tanh : 2_tanh,13,200,0.3802281368821293,0.4,0.9,1e-08,0.0001,0.47996048285220005,0.7781851851851852,train
27,3,23 : 40_tanh : 2_tanh,13,200,0.3802281368821293,0.4,0.9,1e-08,0.0001,0.4764508581508561,0.783,test
28,3,23 : 40_tanh : 2_tanh,14,200,0.3787878787878788,0.4,0.9,1e-08,0.0001,0.47866045561116566,0.7787407407407407,train
29,3,23 : 40_tanh : 2_tanh,14,200,0.3787878787878788,0.4,0.9,1e-08,0.0001,0.47592118950669426,0.7833333333333333,test
30,3,23 : 40_tanh : 2_tanh,15,200,0.37735849056603776,0.4,0.9,1e-08,0.0001,0.4770694290529043,0.7784444444444445,train
31,3,23 : 40_tanh : 2_tanh,15,200,0.37735849056603776,0.4,0.9,1e-08,0.0001,0.4741506842799482,0.7833333333333333,test
32,3,23 : 40_tanh : 2_tanh,16,200,0.37593984962406013,0.4,0.9,1e-08,0.0001,0.47625843801351975,0.7782962962962963,train
33,3,23 : 40_tanh : 2_tanh,16,200,0.37593984962406013,0.4,0.9,1e-08,0.0001,0.47361095613242754,0.783,test
34,3,23 : 40_tanh : 2_tanh,17,200,0.37453183520599254,0.4,0.9,1e-08,0.0001,0.5051947089035324,0.7835925925925926,train
35,3,23 : 40_tanh : 2_tanh,17,200,0.37453183520599254,0.4,0.9,1e-08,0.0001,0.5053956669147026,0.7873333333333333,test
36,3,23 : 40_tanh : 2_tanh,18,200,0.373134328358209,0.4,0.9,1e-08,0.0001,0.4804381386298253,0.7785555555555556,train
37,3,23 : 40_tanh : 2_tanh,18,200,0.373134328358209,0.4,0.9,1e-08,0.0001,0.47923757750733187,0.784,test
38,3,23 : 40_tanh : 2_tanh,19,200,0.37174721189591076,0.4,0.9,1e-08,0.0001,0.47585498800464504,0.7789259259259259,train
39,3,23 : 40_tanh : 2_tanh,19,200,0.37174721189591076,0.4,0.9,1e-08,0.0001,0.4724791871509167,0.783,test
40,3,23 : 40_tanh : 2_tanh,20,200,0.37037037037037035,0.4,0.9,1e-08,0.0001,0.4756622053002202,0.7788888888888889,train
41,3,23 : 40_tanh : 2_tanh,20,200,0.37037037037037035,0.4,0.9,1e-08,0.0001,0.47216393262856216,0.783,test
42,3,23 : 40_tanh : 2_tanh,21,200,0.36900369003690037,0.4,0.9,1e-08,0.0001,0.4693911923028422,0.7788148148148148,train
43,3,23 : 40_tanh : 2_tanh,21,200,0.36900369003690037,0.4,0.9,1e-08,0.0001,0.46717147891165745,0.7836666666666666,test
44,3,23 : 40_tanh : 2_tanh,22,200,0.3676470588235294,0.4,0.9,1e-08,0.0001,0.4693905729959744,0.779074074074074,train
45,3,23 : 40_tanh : 2_tanh,22,200,0.3676470588235294,0.4,0.9,1e-08,0.0001,0.4661252867832413,0.784,test
46,3,23 : 40_tanh : 2_tanh,23,200,0.3663003663003663,0.4,0.9,1e-08,0.0001,0.46691765305488986,0.7792592592592592,train
47,3,23 : 40_tanh : 2_tanh,23,200,0.3663003663003663,0.4,0.9,1e-08,0.0001,0.4637940225802405,0.7843333333333333,test
48,3,23 : 40_tanh : 2_tanh,24,200,0.36496350364963503,0.4,0.9,1e-08,0.0001,0.4824943101589416,0.7786296296296297,train
49,3,23 : 40_tanh : 2_tanh,24,200,0.36496350364963503,0.4,0.9,1e-08,0.0001,0.4816629717509169,0.7833333333333333,test
50,3,23 : 40_tanh : 2_tanh,25,200,0.36363636363636365,0.4,0.9,1e-08,0.0001,0.4654546313777688,0.7791481481481481,train
51,3,23 : 40_tanh : 2_tanh,25,200,0.36363636363636365,0.4,0.9,1e-08,0.0001,0.46263475230377954,0.784,test
52,3,23 : 40_tanh : 2_tanh,26,200,0.36231884057971014,0.4,0.9,1e-08,0.0001,0.4728690221419897,0.7788518518518519,train
53,3,23 : 40_tanh : 2_tanh,26,200,0.36231884057971014,0.4,0.9,1e-08,0.0001,0.47128318063534785,0.7836666666666666,test
54,3,23 : 40_tanh : 2_tanh,27,200,0.3610108303249097,0.4,0.9,1e-08,0.0001,0.46604143324001535,0.7791111111111111,train
55,3,23 : 40_tanh : 2_tanh,27,200,0.3610108303249097,0.4,0.9,1e-08,0.0001,0.462233801642848,0.784,test
56,3,23 : 40_tanh : 2_tanh,28,200,0.3597122302158273,0.4,0.9,1e-08,0.0001,0.4818169248436977,0.7791111111111111,train
57,3,23 : 40_tanh : 2_tanh,28,200,0.3597122302158273,0.4,0.9,1e-08,0.0001,0.47654909195659007,0.784,test
58,3,23 : 40_tanh : 2_tanh,29,200,0.35842293906810035,0.4,0.9,1e-08,0.0001,0.4669614599420499,0.7793333333333333,train
59,3,23 : 40_tanh : 2_tanh,29,200,0.35842293906810035,0.4,0.9,1e-08,0.0001,0.46270183106617874,0.7836666666666666,test
60,3,23 : 40_tanh : 2_tanh,30,200,0.35714285714285715,0.4,0.9,1e-08,0.0001,0.46582721479449385,0.7793703703703704,train
61,3,23 : 40_tanh : 2_tanh,30,200,0.35714285714285715,0.4,0.9,1e-08,0.0001,0.4614461157521689,0.784,test
