,number of layers,nodes per layer,epoch,batch size,learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,0.0001,0.0001,0.5130029943406592,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,0.0001,0.0001,0.5095730636322966,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,0.0001,0.0001,0.5187957395977608,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,0.0001,0.0001,0.5161142871821108,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,0.0001,0.0001,0.5107181513252912,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,0.0001,0.0001,0.507101706324355,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,0.0001,0.0001,0.510030816557204,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,0.0001,0.0001,0.5063045660014495,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,0.0001,0.0001,0.5093298214429415,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,0.0001,0.0001,0.5059461520994405,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.3,0.9,0.0001,0.0001,0.5257238431375472,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.3,0.9,0.0001,0.0001,0.5219501475783462,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.2912621359223301,0.9,0.0001,0.0001,0.5257820808936767,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.2912621359223301,0.9,0.0001,0.0001,0.5223690205551698,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.2830188679245283,0.9,0.0001,0.0001,0.5262085064952865,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.2830188679245283,0.9,0.0001,0.0001,0.5223642045418008,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.2752293577981651,0.9,0.0001,0.0001,0.5262485386299514,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.2752293577981651,0.9,0.0001,0.0001,0.5229187131317653,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.26785714285714285,0.9,0.0001,0.0001,0.5256147168211177,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.26785714285714285,0.9,0.0001,0.0001,0.5219458669595064,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.2608695652173913,0.9,0.0001,0.0001,0.5271917851846165,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.2608695652173913,0.9,0.0001,0.0001,0.523987761989919,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.2542372881355932,0.9,0.0001,0.0001,0.5260936331596611,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.2542372881355932,0.9,0.0001,0.0001,0.5227235171877327,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.3,0.9,0.0001,0.0001,0.5207457084325007,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.3,0.9,0.0001,0.0001,0.517469182853395,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.2912621359223301,0.9,0.0001,0.0001,0.5206829380672967,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.2912621359223301,0.9,0.0001,0.0001,0.5174083335690897,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.2830188679245283,0.9,0.0001,0.0001,0.5205303410766792,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.2830188679245283,0.9,0.0001,0.0001,0.5173160523772449,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.2752293577981651,0.9,0.0001,0.0001,0.5206541582598313,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.2752293577981651,0.9,0.0001,0.0001,0.517616374665094,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.26785714285714285,0.9,0.0001,0.0001,0.5210002305815973,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.26785714285714285,0.9,0.0001,0.0001,0.5180403227038802,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.2608695652173913,0.9,0.0001,0.0001,0.5205169361524351,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.2608695652173913,0.9,0.0001,0.0001,0.5173782968954294,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.2542372881355932,0.9,0.0001,0.0001,0.5214133493216908,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.2542372881355932,0.9,0.0001,0.0001,0.5185010702551341,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.9,0.01,0.0001,0.5222057639623953,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.9,0.01,0.0001,0.5187385146647436,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.2912621359223301,0.9,0.01,0.0001,0.525901810687819,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.2912621359223301,0.9,0.01,0.0001,0.5231378309183117,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.2830188679245283,0.9,0.01,0.0001,0.5303388739906175,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.2830188679245283,0.9,0.01,0.0001,0.5279037905251867,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.2752293577981651,0.9,0.01,0.0001,0.5274868203888198,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.2752293577981651,0.9,0.01,0.0001,0.5250467110782091,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.26785714285714285,0.9,0.01,0.0001,0.511530199651609,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.26785714285714285,0.9,0.01,0.0001,0.5077439517156415,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.2608695652173913,0.9,0.01,0.0001,0.509829540738375,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.2608695652173913,0.9,0.01,0.0001,0.5066404802480291,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.2542372881355932,0.9,0.01,0.0001,0.5075674772224146,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.2542372881355932,0.9,0.01,0.0001,0.5043785443418315,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,100,0.3,0.9,0.01,0.0001,0.5206102861162241,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,100,0.3,0.9,0.01,0.0001,0.5174169946584227,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,100,0.2912621359223301,0.9,0.01,0.0001,0.5178276065835369,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,100,0.2912621359223301,0.9,0.01,0.0001,0.5143895196304743,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,0.01,0.0001,0.5182844824169365,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,0.01,0.0001,0.5143090944151595,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,0.01,0.0001,0.5159822961069396,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,0.01,0.0001,0.5127551288486052,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,0.01,0.0001,0.5140818161164816,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,0.01,0.0001,0.5107457531093179,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,0.01,0.0001,0.5125860258608524,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,0.01,0.0001,0.5091669912442374,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,0.01,0.0001,0.5113882083935805,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,0.01,0.0001,0.5079404803310936,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.3,0.9,0.01,0.0001,0.5231467510861743,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,150,0.3,0.9,0.01,0.0001,0.5199190579907127,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.2912621359223301,0.9,0.01,0.0001,0.5223500763744982,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,150,0.2912621359223301,0.9,0.01,0.0001,0.5191544573274121,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.2830188679245283,0.9,0.01,0.0001,0.52093981790782,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,150,0.2830188679245283,0.9,0.01,0.0001,0.5171170061456603,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.2752293577981651,0.9,0.01,0.0001,0.519738586539114,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,150,0.2752293577981651,0.9,0.01,0.0001,0.5164270417542894,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.26785714285714285,0.9,0.01,0.0001,0.5184221192437621,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,150,0.26785714285714285,0.9,0.01,0.0001,0.514980573169677,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.2608695652173913,0.9,0.01,0.0001,0.5182835370803671,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,150,0.2608695652173913,0.9,0.01,0.0001,0.5150079745978828,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.2542372881355932,0.9,0.01,0.0001,0.5167768723440955,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,150,0.2542372881355932,0.9,0.01,0.0001,0.5132720922433439,0.7813333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.3,0.9,0.01,0.0001,0.5259718828266946,0.7785185185185185,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,200,0.3,0.9,0.01,0.0001,0.5226198383919338,0.7813333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.2912621359223301,0.9,0.01,0.0001,0.527337056225566,0.7785185185185185,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,200,0.2912621359223301,0.9,0.01,0.0001,0.5238024333520666,0.7813333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.2830188679245283,0.9,0.01,0.0001,0.5285764573760638,0.7785185185185185,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,200,0.2830188679245283,0.9,0.01,0.0001,0.5248984830329165,0.7813333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.2752293577981651,0.9,0.01,0.0001,0.5279999259691316,0.7785185185185185,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,200,0.2752293577981651,0.9,0.01,0.0001,0.5246300361175711,0.7813333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.26785714285714285,0.9,0.01,0.0001,0.5270008715644371,0.7785185185185185,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,200,0.26785714285714285,0.9,0.01,0.0001,0.5234628908952417,0.7813333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.2608695652173913,0.9,0.01,0.0001,0.5262554380734514,0.7785185185185185,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,200,0.2608695652173913,0.9,0.01,0.0001,0.5227478590213215,0.7813333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.2542372881355932,0.9,0.01,0.0001,0.5256317594914214,0.7785185185185185,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,200,0.2542372881355932,0.9,0.01,0.0001,0.522136835098917,0.7813333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.3,0.9,1e-08,0.0001,0.4914524557022141,0.7785185185185185,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.3,0.9,1e-08,0.0001,0.48745314671409334,0.7813333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.2912621359223301,0.9,1e-08,0.0001,0.49841424374207205,0.7785185185185185,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.2912621359223301,0.9,1e-08,0.0001,0.49362775887307236,0.7813333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.2830188679245283,0.9,1e-08,0.0001,0.5207350514498778,0.7785185185185185,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.2830188679245283,0.9,1e-08,0.0001,0.5151998290873685,0.7813333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.2752293577981651,0.9,1e-08,0.0001,0.5029613772988963,0.7785185185185185,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.2752293577981651,0.9,1e-08,0.0001,0.49852639523837555,0.7813333333333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.26785714285714285,0.9,1e-08,0.0001,0.5031399302292558,0.7785185185185185,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.26785714285714285,0.9,1e-08,0.0001,0.4986766934227874,0.7813333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.2608695652173913,0.9,1e-08,0.0001,0.5033570176585437,0.7785185185185185,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.2608695652173913,0.9,1e-08,0.0001,0.5001195953513828,0.7813333333333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.2542372881355932,0.9,1e-08,0.0001,0.5006216465806503,0.7785185185185185,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.2542372881355932,0.9,1e-08,0.0001,0.49733493454797545,0.7813333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,100,0.3,0.9,1e-08,0.0001,0.48484427418542453,0.7797037037037037,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,100,0.3,0.9,1e-08,0.0001,0.4843917543613311,0.7806666666666666,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,100,0.2912621359223301,0.9,1e-08,0.0001,0.4769098814612107,0.7801481481481481,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,100,0.2912621359223301,0.9,1e-08,0.0001,0.47569522628745786,0.7813333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,100,0.2830188679245283,0.9,1e-08,0.0001,0.47614414224106216,0.7822222222222223,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,100,0.2830188679245283,0.9,1e-08,0.0001,0.474907956154465,0.7833333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,100,0.2752293577981651,0.9,1e-08,0.0001,0.47835503848790006,0.7827777777777778,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,100,0.2752293577981651,0.9,1e-08,0.0001,0.4769605914883386,0.7836666666666666,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,100,0.26785714285714285,0.9,1e-08,0.0001,0.482367863000675,0.7804444444444445,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,100,0.26785714285714285,0.9,1e-08,0.0001,0.4796865596212263,0.7823333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,100,0.2608695652173913,0.9,1e-08,0.0001,0.4835073240491634,0.7805555555555556,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,100,0.2608695652173913,0.9,1e-08,0.0001,0.4811618881138404,0.782,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,100,0.2542372881355932,0.9,1e-08,0.0001,0.48571719191581253,0.781,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,100,0.2542372881355932,0.9,1e-08,0.0001,0.48368269271165554,0.782,test
14,4,23 : 40_tanh : 20_tanh : 2_tanh,7,100,0.24793388429752067,0.9,1e-08,0.0001,0.4869910433032433,0.7803333333333333,train
15,4,23 : 40_tanh : 20_tanh : 2_tanh,7,100,0.24793388429752067,0.9,1e-08,0.0001,0.4845216513639703,0.7823333333333333,test
16,4,23 : 40_tanh : 20_tanh : 2_tanh,8,100,0.24193548387096772,0.9,1e-08,0.0001,0.49060397687426055,0.7806296296296297,train
17,4,23 : 40_tanh : 20_tanh : 2_tanh,8,100,0.24193548387096772,0.9,1e-08,0.0001,0.48866944407353047,0.7816666666666666,test
18,4,23 : 40_tanh : 20_tanh : 2_tanh,9,100,0.23622047244094488,0.9,1e-08,0.0001,0.49013737692974163,0.779962962962963,train
19,4,23 : 40_tanh : 20_tanh : 2_tanh,9,100,0.23622047244094488,0.9,1e-08,0.0001,0.48720638531149957,0.782,test
20,4,23 : 40_tanh : 20_tanh : 2_tanh,10,100,0.23076923076923078,0.9,1e-08,0.0001,0.4907684017633763,0.78,train
21,4,23 : 40_tanh : 20_tanh : 2_tanh,10,100,0.23076923076923078,0.9,1e-08,0.0001,0.4877941594065246,0.782,test
22,4,23 : 40_tanh : 20_tanh : 2_tanh,11,100,0.22556390977443608,0.9,1e-08,0.0001,0.49116272262479665,0.7800370370370371,train
23,4,23 : 40_tanh : 20_tanh : 2_tanh,11,100,0.22556390977443608,0.9,1e-08,0.0001,0.488367010417454,0.782,test
24,4,23 : 40_tanh : 20_tanh : 2_tanh,12,100,0.22058823529411767,0.9,1e-08,0.0001,0.49207247644103536,0.78,train
25,4,23 : 40_tanh : 20_tanh : 2_tanh,12,100,0.22058823529411767,0.9,1e-08,0.0001,0.48880873901725197,0.7826666666666666,test
26,4,23 : 40_tanh : 20_tanh : 2_tanh,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.4918409723657806,0.78,train
27,4,23 : 40_tanh : 20_tanh : 2_tanh,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.48900202320232367,0.7823333333333333,test
28,4,23 : 40_tanh : 20_tanh : 2_tanh,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.49183370245132835,0.7800370370370371,train
29,4,23 : 40_tanh : 20_tanh : 2_tanh,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.4887664966789593,0.783,test
30,4,23 : 40_tanh : 20_tanh : 2_tanh,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4927902822180118,0.780074074074074,train
31,4,23 : 40_tanh : 20_tanh : 2_tanh,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4901024226599523,0.7823333333333333,test
32,4,23 : 40_tanh : 20_tanh : 2_tanh,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.4931147871054402,0.7801111111111111,train
33,4,23 : 40_tanh : 20_tanh : 2_tanh,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.49045439288654746,0.7823333333333333,test
34,4,23 : 40_tanh : 20_tanh : 2_tanh,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.49238022436264883,0.7800370370370371,train
35,4,23 : 40_tanh : 20_tanh : 2_tanh,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.4895578258458354,0.783,test
36,4,23 : 40_tanh : 20_tanh : 2_tanh,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.49201044707752817,0.7797777777777778,train
37,4,23 : 40_tanh : 20_tanh : 2_tanh,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.48910876431729955,0.783,test
38,4,23 : 40_tanh : 20_tanh : 2_tanh,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.4912848749968902,0.7795925925925926,train
39,4,23 : 40_tanh : 20_tanh : 2_tanh,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.4881705590734282,0.783,test
40,4,23 : 40_tanh : 20_tanh : 2_tanh,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.49112440971907567,0.7795925925925926,train
41,4,23 : 40_tanh : 20_tanh : 2_tanh,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.4880180812855598,0.783,test
42,4,23 : 40_tanh : 20_tanh : 2_tanh,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.4910105624932555,0.7794074074074074,train
43,4,23 : 40_tanh : 20_tanh : 2_tanh,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.48744558156756135,0.783,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,150,0.3,0.9,1e-08,0.0001,0.5166685061071657,0.7785185185185185,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,150,0.3,0.9,1e-08,0.0001,0.5155980006976422,0.7813333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-08,0.0001,0.5137356997983574,0.7785185185185185,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-08,0.0001,0.5104804013250235,0.7813333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-08,0.0001,0.5111772686232716,0.7785185185185185,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-08,0.0001,0.5081772225075841,0.7816666666666666,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-08,0.0001,0.5086149734921681,0.7785185185185185,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-08,0.0001,0.5052670561224549,0.7816666666666666,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-08,0.0001,0.5046729570423435,0.7785185185185185,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-08,0.0001,0.500668863116166,0.7813333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-08,0.0001,0.5050322085191005,0.7785185185185185,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-08,0.0001,0.5012803930142482,0.7813333333333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-08,0.0001,0.5040642109354405,0.7785185185185185,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-08,0.0001,0.5001404505185618,0.7813333333333333,test
14,4,23 : 40_tanh : 20_tanh : 2_tanh,7,150,0.24793388429752067,0.9,1e-08,0.0001,0.5050803119480212,0.7785185185185185,train
15,4,23 : 40_tanh : 20_tanh : 2_tanh,7,150,0.24793388429752067,0.9,1e-08,0.0001,0.5007880402158996,0.7813333333333333,test
16,4,23 : 40_tanh : 20_tanh : 2_tanh,8,150,0.24193548387096772,0.9,1e-08,0.0001,0.5070892862999941,0.7785185185185185,train
17,4,23 : 40_tanh : 20_tanh : 2_tanh,8,150,0.24193548387096772,0.9,1e-08,0.0001,0.5026095060360908,0.7813333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,200,0.3,0.9,1e-08,0.0001,0.5280882748162244,0.7785185185185185,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,200,0.3,0.9,1e-08,0.0001,0.5245903822232425,0.7813333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,200,0.2912621359223301,0.9,1e-08,0.0001,0.5275052326547601,0.7785185185185185,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,200,0.2912621359223301,0.9,1e-08,0.0001,0.5228459521136909,0.7813333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,200,0.2830188679245283,0.9,1e-08,0.0001,0.5237949214517715,0.7785185185185185,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,200,0.2830188679245283,0.9,1e-08,0.0001,0.5196300811233137,0.7813333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,200,0.2752293577981651,0.9,1e-08,0.0001,0.5228564239308229,0.7785185185185185,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,200,0.2752293577981651,0.9,1e-08,0.0001,0.5187053351421947,0.7813333333333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,200,0.26785714285714285,0.9,1e-08,0.0001,0.523949553061086,0.7785185185185185,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,200,0.26785714285714285,0.9,1e-08,0.0001,0.5203852897834125,0.7813333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,200,0.2608695652173913,0.9,1e-08,0.0001,0.5215172281129349,0.7785185185185185,train
