,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
173,Nan,50,0.0032498885209351304,train,82,0.4,1e-06,0.3012048192771084,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
174,Nan,50,0.006404472888260144,test,83,0.4,1e-06,0.30030030030030025,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
175,Nan,50,0.0032886946054309276,train,83,0.4,1e-06,0.30030030030030025,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
176,Nan,50,0.00655087414975219,test,84,0.4,1e-06,0.2994011976047904,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
177,Nan,50,0.0032229113673837547,train,84,0.4,1e-06,0.2994011976047904,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
178,Nan,50,0.007329781111149359,test,85,0.4,1e-06,0.29850746268656714,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
179,Nan,50,0.0034359935237224196,train,85,0.4,1e-06,0.29850746268656714,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
180,Nan,50,0.007686396420949555,test,86,0.4,1e-06,0.29761904761904756,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
181,Nan,50,0.003509898098044308,train,86,0.4,1e-06,0.29761904761904756,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
182,Nan,50,0.006457431811707097,test,87,0.4,1e-06,0.29673590504451036,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
183,Nan,50,0.0032629077285650475,train,87,0.4,1e-06,0.29673590504451036,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
184,Nan,50,0.007204631391361524,test,88,0.4,1e-06,0.29585798816568043,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
185,Nan,50,0.0032988223607789977,train,88,0.4,1e-06,0.29585798816568043,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
186,Nan,50,0.006918100197155168,test,89,0.4,1e-06,0.29498525073746307,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
187,Nan,50,0.0032490889383279082,train,89,0.4,1e-06,0.29498525073746307,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
188,Nan,50,0.006317757826092294,test,90,0.4,1e-06,0.2941176470588235,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
189,Nan,50,0.0033693166672064193,train,90,0.4,1e-06,0.2941176470588235,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
190,Nan,50,0.006646291627494879,test,91,0.4,1e-06,0.29325513196480935,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
191,Nan,50,0.0032301760131551397,train,91,0.4,1e-06,0.29325513196480935,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
